logFC	AveExpr	t	P.Value	adj.P.Val	B
-1.38220339863805	4.15066154025674	-9.01238841940829	4.44034238970195e-18	7.89304253411013e-17	30.0938581698732
1.23217985690544	4.45873285494313	8.99509439090034	5.08386040602112e-18	8.99594173479237e-17	29.9603798942674
-1.04069125446065	2.02105283095131	-8.99217194351685	5.20137758215801e-18	9.17890161557296e-17	29.9378420988101
-1.14023714946906	5.07668304047191	-8.96572234772416	6.39499737164526e-18	1.11540651831022e-16	29.7341030027754
-1.47242559087394	4.99210574606442	-8.95080125205465	7.18413223856411e-18	1.24857913237077e-16	29.6193573043331
-1.4492218670183	3.31883358322498	-8.93168043058136	8.33769218289658e-18	1.44135636140499e-16	29.4725161056568
-1.54860268007947	9.48937062469986	-8.92935894381186	8.48967671707373e-18	1.46503270781361e-16	29.4547032998454
-1.79192941467683	6.71563475021566	-8.85968816624825	1.45772073988921e-17	2.46108696344932e-16	28.9216748190025
-1.32641556885373	5.1202790105337	-8.83218148009376	1.80307511849544e-17	3.01543437484228e-16	28.712062528425
-1.1298089030347	4.00325303716543	-8.80796007942517	2.17348926393326e-17	3.60706728908073e-16	28.5278773151238
-1.21493420408162	6.73220837244547	-8.79575229144405	2.38778449862597e-17	3.93159506172654e-16	28.4351858264074
-1.33918565612488	6.81696445892101	-8.74629035331706	3.49177878235729e-17	5.60408940378331e-16	28.0605893957624
-1.43915384428105	8.60865956889835	-8.73468394418857	3.81664132193285e-17	6.07546985940331e-16	27.972912489625
-1.03983729777722	3.0089584828841	-8.70022851349077	4.96775541877517e-17	7.78707642010577e-16	27.7131318391132
-1.06428277058939	2.40432172281906	-8.68849796337821	5.43327871184047e-17	8.47591479047113e-16	27.6248596896631
-1.27730774016818	3.37145341502159	-8.6836399583485	5.63847392048518e-17	8.78196816688985e-16	27.5883288812148
-1.0648020752163	6.34301174520261	-8.6795919431628	5.81529768979163e-17	9.04086612132285e-16	27.5579004163687
-1.09540855381069	2.12090353825477	-8.6719084415245	6.1661466556712e-17	9.57323724407552e-16	27.5001730662892
-1.03826333135915	2.24543409845694	-8.67147901802365	6.18636158822591e-17	9.59698098412134e-16	27.4969478480637
-1.20479647910268	9.1067547042523	-8.67095607095684	6.21106765279235e-17	9.62764858739673e-16	27.4930203723071
1.53059076039821	1.92773715601665	8.66542804580609	6.4782772639261e-17	1.00179545318445e-15	27.4515140299921
-1.00540576996899	4.04276536951316	-8.6642715046013	6.53560346250188e-17	1.00905991701335e-15	27.4428327749676
-1.19741210782113	2.29351594696933	-8.64146432343741	7.77434872869254e-17	1.1855282196654e-15	27.2718110982067
1.32539878127516	4.59229050812125	8.63860637454941	7.94510500877564e-17	1.20755687974376e-15	27.2504038993922
1.37797016312706	5.15384538060258	8.63310286936015	8.28444474259947e-17	1.25132976359946e-15	27.209195095354
1.0361192864977	3.66596777430627	8.57396032042793	1.2969880700057e-16	1.92621990594906e-15	26.767574258259
1.52486085205089	4.55035811483334	8.50632429195238	2.15968764588571e-16	3.13347537907525e-15	26.2652875289594
-2.44599377502486	9.4399149441973	-8.49489113397168	2.35342939444474e-16	3.4044416314297e-15	26.1806731054976
-2.3802027444765	9.73426567984114	-8.46672937643478	2.90702290819015e-16	4.17737263888784e-15	25.9726150936009
-1.31858947290683	3.59074681699577	-8.4493916652802	3.30996412528214e-16	4.70782643639692e-15	25.8447808220103
-1.25112958908567	4.46690429986376	-8.44801552403306	3.34421616722345e-16	4.74961509547394e-15	25.8346426419385
1.18100525127367	1.59784856896326	8.37361691878134	5.82412146501888e-16	8.03753493049315e-15	25.2883788753927
-1.06257823916925	1.8227664388084	-8.36882731717042	6.03515536386694e-16	8.31112497142693e-15	25.2533357781888
-1.25910388652534	1.91640270488397	-8.33169555108326	7.94896070410597e-16	1.08017236048827e-14	24.9821724275755
-1.26617335637566	2.91439245220817	-8.31552259009761	8.95966094988522e-16	1.20908919392915e-14	24.8643491926345
-1.12543474457286	4.82638435570795	-8.31422820070762	9.0458352888166e-16	1.21987405347112e-14	24.8549267591119
-1.6673247456666	3.08984634449846	-8.30287772252166	9.83743894414642e-16	1.31841965230828e-14	24.7723489426154
1.13010560849225	4.01326770690645	8.29025279839986	1.07985053485479e-15	1.44226612531976e-14	24.6805991063936
1.19021842957758	5.30134244825932	8.25263534252918	1.4246791990931e-15	1.87079086749599e-14	24.4078447831623
1.06644525964541	4.86705944741844	8.23307647452275	1.64488635312268e-15	2.13977877824499e-14	24.2663993141392
-1.03301355141267	3.73212544571595	-8.19258265207005	2.21319991265122e-15	2.8281388136762e-14	23.9743656202507
-1.08963937841655	3.09258168565113	-8.17920594423318	2.44058569746255e-15	3.10243944592697e-14	23.8781356123243
-1.31132071264897	8.22146914942712	-8.1536319000574	2.9414022122756e-15	3.71726138297953e-14	23.6944927774252
1.02404099156031	2.50489074852466	8.09442259720611	4.52386444491696e-15	5.57758399602184e-14	23.2710041894827
1.32311408662136	1.45972452834039	8.0768689008996	5.1373947326313e-15	6.28082741606962e-14	23.1459064649043
-1.07771793317164	4.3118445651902	-8.07240953871258	5.30591624125898e-15	6.46254632757964e-14	23.114159599114
-1.07738910618525	1.57954189109678	-8.04344163273073	6.54151253686102e-15	7.86433381435203e-14	22.9082598975185
-2.67008483989316	6.45862771174317	-8.01877977857975	7.81430919093451e-15	9.32552198428537e-14	22.7334146699824
-1.3738060447859	5.74746328129495	-8.01299559854295	8.14656523530612e-15	9.698291946793e-14	22.692466271215
-1.52989404480736	4.20513465673893	-7.99324165087313	9.38990819466564e-15	1.11038938627035e-13	22.5527919554778
-1.28183026195398	4.34459737782555	-7.98894798478207	9.68399351830714e-15	1.14377876200478e-13	22.5224678180275
-1.1719388449666	4.29278339536163	-7.97581655530206	1.06409877929441e-14	1.24924299796755e-13	22.4298046141997
-1.10247030166818	3.3344208689656	-7.90599352665279	1.75291997090611e-14	2.01307063796638e-13	21.9390686561023
-1.71884489056252	4.22599800435127	-7.89269070586721	1.92709181791376e-14	2.20271339093308e-13	21.8459512628638
-1.37320457097352	8.55338280778189	-7.88852990274093	1.98499538151541e-14	2.26226826064001e-13	21.8168513218936
-1.23600818465324	7.52036327779891	-7.81317931530673	3.38625198549469e-14	3.74968277780502e-13	21.2919250511074
-1.05098158130481	3.08522193476574	-7.76326967006198	4.81329415323632e-14	5.22892679599489e-13	20.9463930188863
-1.23274063907608	2.67286490906769	-7.7375696967314	5.76497160252963e-14	6.20060376444169e-13	20.7691430823621
1.16325093618086	4.59828247392917	7.66703513612553	9.43709057819563e-14	9.86191137592791e-13	20.2850419157945
-1.16397495807926	5.18971906637853	-7.61085806162844	1.39395919820708e-13	1.41943625927091e-12	19.9019756825842
1.25215089334197	4.79846611080138	7.5247954562398	2.52320275484631e-13	2.47497252110177e-12	19.3194411564473
1.81130975545344	2.93097735970196	7.52126551252404	2.58508277126963e-13	2.53057801404407e-12	19.2956599749547
1.05622239731686	2.97695287918889	7.49441850942609	3.10726796875262e-13	3.0130146887457e-12	19.1150820513146
1.14775972779708	6.11225040998839	7.49281261462675	3.1416036793079e-13	3.03875355885437e-12	19.1042967663426
-1.01811104461262	2.42920910604919	-7.44963052699443	4.21885674736524e-13	4.02090452461497e-12	18.8149730677091
-1.66649348056565	3.50369687325069	-7.42605484070068	4.95293310284088e-13	4.69073314742094e-12	18.6575763952943
-2.3831764368496	5.92133295515585	-7.42244488694841	5.07592487490382e-13	4.79551065002245e-12	18.6335106636481
-1.44301101137425	6.2561532145424	-7.4169806616657	5.26783531226753e-13	4.96245355503463e-12	18.5971012173749
-1.33659435342817	5.19713845399536	-7.4167527632022	5.27599274306659e-13	4.96773821775947e-12	18.5955831402735
-1.2953372935921	2.35759787524194	-7.41533186602894	5.3271338377277e-13	5.01347055191555e-12	18.5861191011147
-1.06272177992299	2.00147465506481	-7.40501231648289	5.71349222820212e-13	5.3473073659849e-12	18.5174280922621
-1.14127135477012	3.09685476691906	-7.38502589808359	6.54187345417396e-13	6.05154328066377e-12	18.3846080824254
-1.03264563466025	1.96399428970912	-7.37733046447194	6.89143661483049e-13	6.35982082296236e-12	18.3335445570491
1.02334975449715	6.3338172420418	7.3517355095704	8.19166760118908e-13	7.4923789035266e-12	18.1640144449405
-1.2915311641464	3.24604978572989	-7.30725456116208	1.10495478399297e-12	9.97528624438096e-12	17.8705164015885
-1.37961504736079	2.29734330796321	-7.28343605485068	1.29625878929742e-12	1.15578630047095e-11	17.7139437508518
-1.26943958135927	3.25123008792401	-7.28332291257745	1.29724112880035e-12	1.1561335471484e-11	17.7132009838082
1.2890675779022	2.5627866362941	7.28180067873705	1.31052913494642e-12	1.16744258252422e-11	17.7032085831201
-1.21117820214549	6.06454215975853	-7.25496376594423	1.56804694015041e-12	1.38169522516642e-11	17.5273194008029
-1.03988177556529	4.25615125377317	-7.25081875768517	1.61202938817611e-12	1.41724856038928e-11	17.5001996877192
-1.179397327663	2.92368038344417	-7.23099410748783	1.83975224633357e-12	1.59800306474408e-11	17.3706651281589
1.31450484413405	1.58034467693859	7.21464558413742	2.05112413856433e-12	1.77055868534769e-11	17.2640591587735
-1.12650554540003	5.88807685329624	-7.20532918221087	2.18208162734868e-12	1.87612838330244e-11	17.2033957244792
-1.00023947669331	8.86016956648236	-7.17590138653652	2.65214507670323e-12	2.2514945143976e-11	17.0121943598053
-1.20120590656393	3.73897637162534	-7.1702013854981	2.75408414992005e-12	2.33197731623207e-11	16.9752329907526
-1.40051645477038	2.75149098156209	-7.09386023750229	4.5538776423556e-12	3.73739958021608e-11	16.4825020279729
1.13731119154499	1.89178258715706	7.06349825298946	5.55568861525434e-12	4.5083615479592e-11	16.2877289417915
-1.13960571706954	2.84020226523063	-7.04325611996026	6.3408971232867e-12	5.09886572800374e-11	16.1582536342354
1.2805092517524	3.25164170707451	7.02912624843842	6.95266104796725e-12	5.55870809493077e-11	16.0680541911763
1.12527068971199	2.08009153070173	6.97532897398929	9.85986939976498e-12	7.73434082401445e-11	15.725990416548
1.49250658268675	1.47941551223903	6.97297431226354	1.00113116896245e-11	7.83703644912395e-11	15.7110677474231
-1.35528406236139	3.50914524122352	-6.96581888543638	1.04856842401942e-11	8.1690308703071e-11	15.6657455825715
-1.05808154313214	9.15440409364756	-6.95202248047898	1.14634980257679e-11	8.87760967047157e-11	15.5784675179429
-1.52455500361341	3.02089894777385	-6.94704956639465	1.18374775044992e-11	9.15268879213857e-11	15.5470429640131
-1.12850100795434	1.75567601329764	-6.9344219864995	1.28418189385606e-11	9.88612196217657e-11	15.4673304769987
-1.01841099037231	3.81309264056634	-6.8899119357529	1.70957209920046e-11	1.29412484217426e-10	15.1873089530423
-1.08091045619454	3.9358106428996	-6.88210953820703	1.79723538476839e-11	1.35837558151099e-10	15.1383754779219
-1.10789885975401	5.6195913552439	-6.87699195278454	1.85711570616161e-11	1.3998359594183e-10	15.1063048719693
-1.06299731533448	1.72489090743342	-6.83963968061709	2.35764104447192e-11	1.75205794082327e-10	14.8728238873375
-1.23536401742215	9.60894694825949	-6.80513833737526	2.93636961344677e-11	2.15048429641829e-10	14.658097111175
1.36546231203736	4.76068658010383	6.7849092313322	3.33833680779901e-11	2.42629771718526e-10	14.5326147971594
-1.17536638022339	5.10993136660202	-6.77840885821058	3.47862071542453e-11	2.52261450170243e-10	14.4923583186415
1.39642609808841	2.40889316379317	6.69845485226986	5.75680960833142e-11	4.03950296374461e-10	13.9998289850046
-1.68406891326129	4.46452346534729	-6.68118591847667	6.41451551225014e-11	4.46884789170696e-10	13.8940881831694
-1.1460597858049	2.27411737631981	-6.67892286878254	6.50599307977692e-11	4.52449590070078e-10	13.8802479773704
-1.13306081237677	2.29445471306886	-6.6618323489866	7.23940548324588e-11	4.99181071157336e-10	13.7758531950225
1.11301518931348	2.79807263717744	6.56064857525492	1.35647027479489e-10	9.05703446765025e-10	13.1623706856637
-1.13080157146941	3.69249039651491	-6.51607926927188	1.78433138494152e-10	1.17787616812321e-09	12.8946429705343
-1.3459318220778	2.75843970416857	-6.44956621814614	2.67888911184376e-10	1.72460672436293e-09	12.4979564910515
1.30849758668458	1.30111847302482	6.44447081881751	2.76321420740868e-10	1.77537650887872e-09	12.4677088560314
-1.04683009636309	1.9845928954555	-6.37612463172343	4.17955117331359e-10	2.61054605636178e-09	12.0639418381354
-1.49891377403675	6.52095889886296	-6.27613625737734	7.60794657473765e-10	4.59730270242901e-09	11.479824301835
1.91417740521351	2.95539521204227	6.21772922544658	1.0756918847575e-09	6.37955953551434e-09	11.142257032369
1.07932814185813	2.42511844968507	6.15613809586001	1.54552248334438e-09	8.97222043025170e-09	10.7892094983429
1.21098843241184	3.52989991619651	6.07060793010455	2.54405293377977e-09	1.43461631604122e-08	10.3039415249106
-1.18441381316593	4.18207501414374	-6.05417459738428	2.7978987171364e-09	1.56868962001609e-08	10.2113731853848
1.66556476952714	3.07108146029394	6.01265257838598	3.55461939214016e-09	1.96026804713612e-08	9.97844477366631
-1.16216241451935	4.2625752075923	-6.00934694301052	3.62280180402528e-09	1.99448433592583e-08	9.95996038580112
1.15645876592976	2.68156514109318	5.99665097836688	3.89674192407498e-09	2.13685229244831e-08	9.8890489141887
1.12449121786246	3.11744064991551	5.99276149375703	3.98463967996925e-09	2.18321083898287e-08	9.86735067726399
1.28272681831927	4.19048932243602	5.99043412664663	4.0381579468974e-09	2.21129120933724e-08	9.85437282825283
1.00529356736748	0.868482787371605	5.93488662113242	5.54536304611295e-09	2.97645415357012e-08	9.54592321651678
-1.00674390106466	4.06637072184778	-5.92485254795858	5.87084639311024e-09	3.13664374462554e-08	9.49047034160465
1.04512100275848	3.04929874355315	5.72466666433278	1.80179240313588e-08	9.03212130106676e-08	8.40122488044692
-1.25068112845528	2.51795423375224	-5.71452738122776	1.90548399471116e-08	9.51035011437615e-08	8.34692494594621
1.00545572219928	4.3970703126852	5.69459996281908	2.12648118770242e-08	1.05512425344013e-07	8.24045124091582
1.01625956647346	3.04946519550845	5.68948752448805	2.18708575572827e-08	1.08271572065756e-07	8.21318761857448
1.01740941204119	8.47172962930136	5.63678661188093	2.91840479150957e-08	1.4159963531833e-07	7.93339635406504
-1.05812135832004	2.34488936143442	-5.55471430095338	4.55334006217004e-08	2.15196634057964e-07	7.50223180434495
-1.2703296375139	5.64346838387868	-5.45075602326169	7.93714530047771e-08	3.62469164775914e-07	6.96410648081126
1.06178763694562	2.6097500964227	5.44199917540471	8.31420049818911e-08	3.78270904607297e-07	6.91918880116805
1.00591063617502	1.63606221422875	5.41496289432445	9.5914000451878e-08	4.32045047080531e-07	6.78091205841543
-1.18795232610301	4.38013473235285	-5.22006544345944	2.64032641306821e-07	1.11153637855851e-06	5.80226354712698
-1.01289550962674	1.26395022187354	-5.17133412549305	3.38468537669464e-07	1.40368704477979e-06	5.56257765796263
-1.04671540316459	2.67278067228312	-5.14349238470767	3.89729967731049e-07	1.60399627918013e-06	5.42654253628804
1.04384892990719	1.42622935590665	5.07584961070078	5.4753552446444e-07	2.20007062168897e-06	5.09878896270198
1.2533474263144	2.26352723737736	4.83490818488826	1.78244527082772e-06	6.62429631811332e-06	3.96321380397083
1.42603293991658	3.89087093031299	4.81135512743496	1.99527955237465e-06	7.35083152679116e-06	3.85489472473175
-1.19080829574127	6.80733349837372	-4.22581517314473	2.83676914410196e-05	8.66630084756201e-05	1.31844829933386
1.05349783474259	6.81412527962831	3.86020669620272	0.000128358315031486	0.000351247143294132	-0.110107623750554
1.09895758284211	3.57519673339407	3.74907120075602	0.000198522358646057	0.000526376842283919	-0.520283051501903
1.01952539632237	3.68926979505327	3.48735022333375	0.000531441568914814	0.00130632933238861	-1.44139703116082
